id,name,host_id,host_name,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,price_usd,price_brl,host_tipo,desempenho_recente,min_preco,max_preco,score
1060409592613374165,Chic 1 bedroom apt. in Palermo,8514100,Felipe,Palermo,-34.5831003,-58.4020983,Entire home/apt,43637.0,2,43,2025-01-27,3.83,2,0,43,51.34,256.69,Individual,21.5,-6.298323113564848,144.8866854829028,-0.08568313328287541
29791765,Amplio y luminoso Monoambiente en Palermo,142100393,Carolina,Palermo,-34.56313,-58.44023,Entire home/apt,30456.0,3,173,2025-01-22,2.34,3,196,37,35.83,179.15,Profissional,12.333333333333334,-6.298323113564848,144.8866854829028,-0.08574478642118956
47551653,"Hermoso departamento en Palermo, alta vel wifi",119312814,Adrian,Palermo,-34.58895,-58.41909,Entire home/apt,33607.0,2,30,2024-12-22,1.1,2,208,29,39.54,197.69,Individual,14.5,-6.298323113564848,144.8866854829028,-0.08594165067045073
962847622708546001,Cálido Departamento en Palermo,509453025,Juan,Palermo,-34.5796864,-58.4297979,Entire home/apt,28891.0,2,77,2025-01-12,4.42,5,62,56,33.99,169.95,Profissional,11.2,-6.298323113564848,144.8866854829028,-0.08612530663638034
1066591284473125747,"¡Los Eucaliptos, Belgrano! A metros del Subte.",513846096,Ezequiel,Colegiales,-34.566773,-58.4527181,Entire home/apt,31507.0,3,13,2025-01-16,1.16,1,242,13,37.07,185.34,Individual,13.0,-25.39338022656716,170.99145541453709,-0.08627850534370649
1002351622364840882,Departamento en Palermo Chico.,541864682,Carlos Joaquin,Palermo,-34.58259,-58.40727,Entire home/apt,31507.0,2,32,2024-11-28,2.12,1,360,13,37.07,185.34,Individual,13.0,-6.298323113564848,144.8866854829028,-0.08627850534370649
37752728,Nice artsy Palermo Soho one bedroom apartment,14800276,Maria,Palermo,-34.583797454833984,-58.426605224609375,Entire home/apt,31507.0,4,53,2024-12-23,0.83,1,363,13,37.07,185.34,Individual,13.0,-6.298323113564848,144.8866854829028,-0.08627850534370649
884596305838276796,Fancy Studio in the heart of Palermo Hollywood,22917348,Manuk,Palermo,-34.5823054,-58.4339002,Entire home/apt,31507.0,2,28,2024-12-16,1.35,1,356,13,37.07,185.34,Individual,13.0,-6.298323113564848,144.8866854829028,-0.08627850534370649
881347706764404941,Great view City and Polo Field,51925688,Ricardo,Palermo,-34.57182176641265,-58.42943594603272,Entire home/apt,31507.0,2,39,2024-11-10,1.9,1,124,13,37.07,185.34,Individual,13.0,-6.298323113564848,144.8866854829028,-0.08627850534370649
734919843322242057,Palermo Hollywood Apartment | Buenos Aires | R2,150019556,Martin,Palermo,-34.58122117127018,-58.43071246508178,Entire home/apt,33008.0,3,50,2025-01-07,1.93,2,344,28,38.83,194.16,Individual,14.0,-6.298323113564848,144.8866854829028,-0.08659854552469472
1220148200130645803,Cozy 1-bedroom w/nice view of best area relax/work,148049789,Maria,Palermo,-34.58417,-58.43818,Entire home/apt,35970.0,3,16,2025-01-18,2.91,1,319,16,42.32,211.59,Individual,16.0,-6.298323113564848,144.8866854829028,-0.08709446442583507
1121728870705108200,Gran Vista Apartment en Palermo Piscina & Terraza,241307025,Lidia Daniela,Palermo,-34.5959855,-58.4247148,Entire home/apt,38858.0,2,18,2024-12-04,2.86,1,120,18,45.72,228.58,Individual,18.0,-6.298323113564848,144.8866854829028,-0.08715789894446699
6447412,Un bello lugar en Palermo Soho,33661955,Enrique,Palermo,-34.5855,-58.42985,Private room,26255.0,2,170,2025-01-18,1.93,5,168,46,30.89,154.44,Profissional,9.2,-6.298323113564848,144.8866854829028,-0.08750348672610975
41561411,Edu & Vini's romantic studio in Palermo Soho,12668151,Eduardo,Palermo,-34.58881,-58.42375,Entire home/apt,49003.0,4,102,2025-01-09,1.67,1,243,25,57.65,288.25,Individual,25.0,-6.298323113564848,144.8866854829028,-0.08752408122051489
1092062216633814694,Comfortable 1 bedroom appt in Las Cañitas,44994622,Federico,Palermo,-34.56999785652042,-58.42991816706804,Entire home/apt,37503.0,3,17,2025-01-19,1.5,1,57,17,44.12,220.61,Individual,17.0,-6.298323113564848,144.8866854829028,-0.08760671988793814
1126839283602827645,Beautiful apartment in Palermo Soho!,42628897,Delfina,Palermo,-34.59233,-58.42645,Entire home/apt,44708.0,2,22,2025-01-13,2.39,1,93,22,52.6,262.99,Individual,22.0,-6.298323113564848,144.8866854829028,-0.08766919854396057
1653045,Roomy & bright studio Palermo SOHO. Great view!,8788529,Fabrizio,Palermo,-34.58601,-58.42452,Entire home/apt,31761.0,4,83,2024-12-18,0.7,1,132,13,37.37,186.83,Individual,13.0,-6.298323113564848,144.8866854829028,-0.08772011995206783
1174155876476529833,Cálido y moderno departamento,177877187,Gaston Sacha,Colegiales,-34.5701373,-58.4470473,Entire home/apt,34657.0,7,15,2024-12-30,2.37,1,280,15,40.77,203.86,Individual,15.0,-25.39338022656716,170.99145541453709,-0.08778355447069981
596952613545606428,Palermo Soho Loft,42384040,Maxi,Palermo,-34.587509,-58.422363,Entire home/apt,46210.0,2,78,2025-01-28,2.36,1,339,23,54.36,271.82,Individual,23.0,-6.298323113564848,144.8866854829028,-0.08798923872494879
39856966,Modern Studio in Palermo/Las Cañitas,147960894,Hector Daniel,Palermo,-34.56891,-58.43424,Entire home/apt,30393.0,1,48,2025-01-23,0.76,1,6,12,35.76,178.78,Individual,12.0,-6.298323113564848,144.8866854829028,-0.08812088707526028
594083869979511528,Stylish Duplex in Palermo with Garage and Pool,451959558,Jose Luis,Palermo,-34.58516,-58.43749,Entire home/apt,57762.0,2,91,2025-01-02,2.85,1,312,31,67.96,339.78,Individual,31.0,-6.298323113564848,144.8866854829028,-0.08824297679947654
3410213,Modern & cozy apartment in quiet Palermo Soho,13322132,Pablo,Palermo,-34.58917,-58.41887,Entire home/apt,39110.0,2,49,2024-12-03,0.59,1,52,18,46.01,230.06,Individual,18.0,-6.298323113564848,144.8866854829028,-0.08855145973254963
821947283237425108,Moderno espacio con balcón - Movistar Arena,334685635,Laura,Palermo,-34.5880277,-58.4391489,Entire home/apt,42009.0,2,105,2025-01-05,4.49,2,76,40,49.42,247.11,Individual,20.0,-6.298323113564848,144.8866854829028,-0.08866294807146033
898698829309886746,Appart excellent location - AR,516404432,Ivana,Palermo,-34.5844488,-58.4194502,Entire home/apt,28356.0,2,46,2025-01-11,2.28,2,129,21,33.36,166.8,Individual,10.5,-6.298323113564848,144.8866854829028,-0.088794118490467
932807660938106798,Charming apartment to enjoy to the fullest,50244919,Mariano,Palermo,-34.58128139376907,-58.433629973934735,Entire home/apt,65113.0,1,93,2025-01-12,5.89,2,331,72,76.6,383.02,Individual,36.0,-6.298323113564848,144.8866854829028,-0.08907431657995832
1181947344182092775,Espacio Humboldt,137375307,Gabriela I,Palermo,-34.57793,-58.42783,Entire home/apt,40654.0,2,19,2025-01-05,2.57,1,82,19,47.83,239.14,Individual,19.0,-6.298323113564848,144.8866854829028,-0.08915982283521015
30502262,Amplio Studio en Palermo Hollywood,46315317,Hernan Y Estela,Palermo,-34.58593,-58.43848,Entire home/apt,30603.0,2,139,2025-01-02,1.91,1,89,12,36.0,180.02,Individual,12.0,-6.298323113564848,144.8866854829028,-0.08927417876194937
13047770,"Bright Flat in Palermo Soho, Buenos Aires",1289035,Pablo,Palermo,-34.58341,-58.42804,Entire home/apt,30666.0,2,283,2025-01-16,2.68,2,56,24,36.08,180.39,Individual,12.0,-6.298323113564848,144.8866854829028,-0.08965860932417907
1718608,Stunning apartment in Palermo Soho with Parking!,8781853,Carolina,Palermo,-34.58214,-58.42733,Entire home/apt,46514.0,3,418,2025-01-25,3.07,2,329,46,54.72,273.61,Individual,23.0,-6.298323113564848,144.8866854829028,-0.08971917625498244
844644970391902661,Departamento Palermo,435324691,Ana,Palermo,-34.5858129,-58.4214083,Entire home/apt,43637.0,3,46,2025-01-15,2.19,1,0,21,51.34,256.69,Individual,21.0,-6.298323113564848,144.8866854829028,-0.08975184937690794
17656805,Beautiful apartment and great location in Palermo,112264250,Gabriel,Palermo,-34.582210540771484,-58.43560409545898,Entire home/apt,32143.0,3,96,2025-01-16,1.01,1,74,13,37.82,189.08,Individual,13.0,-6.298323113564848,144.8866854829028,-0.0898825418646099
1063795172894160266,Palermo Apart Botánico III,555032192,Luciana,Palermo,-34.5832041,-58.4192004,Private room,33607.0,1,61,2025-01-23,4.73,4,176,56,39.54,197.69,Profissional,14.0,-6.298323113564848,144.8866854829028,-0.09001036676448328
36168287,AP with an amazing view in the heart of Palermo,9877207,Gerardo,Palermo,-34.58185,-58.40738,Entire home/apt,62414.0,3,152,2025-01-15,2.26,1,137,34,73.43,367.14,Individual,34.0,-6.298323113564848,144.8866854829028,-0.0901161199277368
821113553452516827,Great  apartment in Palermo Soho! Special spot!,499891517,Eduardo,Palermo,-34.59150081162328,-58.42637296701211,Entire home/apt,56712.0,3,66,2025-01-27,2.76,1,334,30,66.72,333.6,Individual,30.0,-6.298323113564848,144.8866854829028,-0.09042173527298136
1260108341378118129,Departamento en Buenos Aires,496410187,Gloria,Palermo,-34.5861717,-58.4147901,Entire home/apt,29406.0,1,11,2025-01-04,3.03,1,360,11,34.6,172.98,Individual,11.0,-6.298323113564848,144.8866854829028,-0.09068407611099479
597974539741576698,Acogedor estudio industrial en Palermo Soho,392799941,Juliana,Palermo,-34.59294,-58.42904,Entire home/apt,40958.0,2,80,2024-12-14,2.4,1,170,19,48.19,240.93,Individual,19.0,-6.298323113564848,144.8866854829028,-0.0908897603652438
23012915,Renovated apartment in Palermo,68937827,Martin,Palermo,-34.5871832,-58.426317,Entire home/apt,40958.0,2,68,2025-01-05,0.81,2,258,38,48.19,240.93,Individual,19.0,-6.298323113564848,144.8866854829028,-0.0908897603652438
1095121439084946036,Monoambiente full equipado con balcón y pileta,562900192,Luciano,Palermo,-34.59699541801854,-58.415844552218914,Entire home/apt,27306.0,3,19,2025-01-28,1.72,2,316,19,32.12,160.62,Individual,9.5,-6.298323113564848,144.8866854829028,-0.09097287696397179
885495069860042967,"Studio en Buenos Aires, Palermo soho",27437180,Walter Ruben,Palermo,-34.5917391,-58.4224209,Entire home/apt,27306.0,6,41,2024-12-23,2.08,2,12,19,32.12,160.62,Individual,9.5,-6.298323113564848,144.8866854829028,-0.09097287696397179
1005332945095935502,Departamento nuevo en Palermo!,493155618,Ignacio,Palermo,-34.5689544374058,-58.44518903007238,Entire home/apt,34510.0,4,34,2025-01-08,2.38,2,282,29,40.6,203.0,Individual,14.5,-6.298323113564848,144.8866854829028,-0.09103535561999423
11649398,Delightful House in Colegiales,30710048,Luz,Colegiales,-34.57596949559938,-58.449518470926805,Entire home/apt,38112.0,3,29,2024-12-15,0.3,1,338,17,44.84,224.19,Individual,17.0,-25.39338022656716,170.99145541453709,-0.09106659494800545
1212190817892820271,"Moderno departamento Palermo, calidad y ubicación",498685476,Imanol,Palermo,-34.5734545,-58.4405782,Entire home/apt,38858.0,2,35,2025-01-18,6.52,2,74,35,45.72,228.58,Individual,17.5,-6.298323113564848,144.8866854829028,-0.09122661503849955
897000926386006919,Encantador y  cómodo departamento en Palermo!,513142272,Stella Maris,Palermo,-34.584681558179255,-58.42400520922623,Entire home/apt,30246.0,4,36,2025-01-25,1.95,2,290,23,35.58,177.92,Individual,11.5,-6.298323113564848,144.8866854829028,-0.09132463440427602
994781439261555598,Precioso monoambiente en Palermo Soho,23770067,Johanna,Palermo,-34.5897437,-58.42353589999999,Entire home/apt,29165.0,1,57,2025-01-13,3.65,4,268,43,34.31,171.56,Profissional,10.75,-6.298323113564848,144.8866854829028,-0.09132487336992842
833371965064478090,Beautiful apartment in Palermo,215745307,Maria Jose,Palermo,-34.59045169146021,-58.41429848822619,Entire home/apt,28807.0,1,85,2025-01-21,3.78,4,351,42,33.89,169.45,Profissional,10.5,-6.298323113564848,144.8866854829028,-0.09134097096523877
965250953022597342,PH ubicado cerca de barrio Naon.,533639299,Paula,Mataderos,-34.65133,-58.50627,Entire home/apt,32410.0,1,15,2024-12-22,0.91,1,174,13,38.13,190.65,Individual,13.0,-4.8729494172172,136.2138585081263,-0.09137221029324999
27876936,Palermo Soho- 606-Amazing Studio Security-GYM-Pool,210587283,Gaston,Palermo,-34.58293,-58.42374,Entire home/apt,46808.0,2,195,2025-01-12,2.54,1,326,23,55.07,275.34,Individual,23.0,-6.298323113564848,144.8866854829028,-0.09140105996473741
897188641452691898,Departamento en Palermo,11310946,Beatriz,Palermo,-34.588028,-58.4391489,Entire home/apt,29553.0,3,33,2025-01-06,1.76,1,243,11,34.77,173.84,Individual,11.0,-6.298323113564848,144.8866854829028,-0.09150099105573291
29362226,2 ambientes en Palermo. Todas las comodidades.,96366494,Gustavo Javier,Palermo,-34.59257,-58.41848,Entire home/apt,36758.0,4,72,2025-01-17,1.15,1,66,16,43.24,216.22,Individual,16.0,-6.298323113564848,144.8866854829028,-0.0915154158914766
1075299646134565080,Departamento Palermo Chico - Plaza Alemania,6046047,Daniela,Palermo,-34.5758765,-58.40744919999999,Entire home/apt,36758.0,2,16,2024-12-31,1.45,1,140,16,43.24,216.22,Individual,16.0,-6.298323113564848,144.8866854829028,-0.0915154158914766
29757502,Elegance and Comfort in Palermo! Apartment 603,8961849,Stan,Palermo,-34.57845,-58.42797,Entire home/apt,36758.0,2,119,2024-12-24,1.61,1,361,16,43.24,216.22,Individual,16.0,-6.298323113564848,144.8866854829028,-0.0915154158914766
812926789661807372,Cozy Studio in the Heart of Palermo,498067040,Paula,Palermo,-34.58376,-58.41836,Entire home/apt,36758.0,2,22,2024-11-11,1.43,1,90,16,43.24,216.22,Individual,16.0,-6.298323113564848,144.8866854829028,-0.0915154158914766
955232248809627409,"Departamento en Palermo, Buenos Aires",208944850,Leonardo,Palermo,-34.5869297,-58.4111823,Entire home/apt,59862.0,1,59,2025-01-19,3.35,1,257,32,70.43,352.13,Individual,32.0,-6.298323113564848,144.8866854829028,-0.09197483822025335
24177079,Palermo Suites,88489213,Julian,Palermo,-34.5957608,-58.4161645,Entire home/apt,28209.0,5,14,2025-01-12,0.97,1,151,10,33.19,165.94,Individual,10.0,-6.298323113564848,144.8866854829028,-0.09204591963976147
6281608,"Just renewed! Enjoy Palermo, enjoy Buenos Aires!",12977708,Tomas,Palermo,-34.57487,-58.43587,Entire home/apt,32651.0,2,154,2025-01-06,1.3,1,7,13,38.41,192.06,Individual,13.0,-6.298323113564848,144.8866854829028,-0.0927177172610539
944227596860743509,Luminoso departamento en cañitas,39955395,Nicolás,Palermo,-34.56736,-58.43611,Entire home/apt,28356.0,2,15,2025-01-06,0.85,1,346,10,33.36,166.8,Individual,10.0,-6.298323113564848,144.8866854829028,-0.09286283458449957
1023893980782502907,Palermo Calma & Buenavista,304117504,Orlando,Palermo,-34.58185,-58.41186,Entire home/apt,38438.0,1,35,2025-01-17,2.82,2,328,34,45.22,226.11,Individual,17.0,-6.298323113564848,144.8866854829028,-0.09289264011859649
33496701,Piso Premium en lo mejor de  Palermo.  Resérvalo !,193850348,Analia,Palermo,-34.58511,-58.42427,Entire home/apt,45159.0,1,365,2025-01-28,5.46,3,219,65,53.13,265.64,Profissional,21.666666666666668,-6.298323113564848,144.8866854829028,-0.09292852841475405
40504963,Apartment with parking in Palermo Soho,55277700,Marilé,Palermo,-34.58299,-58.42494,Entire home/apt,51461.0,2,106,2025-01-04,1.7,1,55,26,60.54,302.71,Individual,26.0,-6.298323113564848,144.8866854829028,-0.09327420309299761
1221993350841061576,Cómodo y moderno monoambiente en Palermo Soho,509994075,Mariano,Palermo,-34.59187593410322,-58.42554887687043,Entire home/apt,29406.0,1,32,2024-12-31,5.78,3,137,32,34.6,172.98,Profissional,10.666666666666666,-6.298323113564848,144.8866854829028,-0.09339655350701649
589941547274687782,Moderno Depto  Palermo Soho con solarium y jacuzzi,163309291,Cristian,Palermo,-34.58318,-58.42793,Entire home/apt,35707.0,3,62,2025-01-03,1.81,1,149,15,42.01,210.04,Individual,15.0,-6.298323113564848,144.8866854829028,-0.09374222818526008
971584925757005586,Unico en Palermo Soho,23787148,ALe,Palermo,-34.5938396,-58.42986200000001,Entire home/apt,43637.0,4,49,2025-01-28,3.19,2,1,41,51.34,256.69,Individual,20.5,-6.298323113564848,144.8866854829028,-0.0938205654709405
1090699494676681911,"3 ambientes, full amenities",663919149,Luciana Sandra,Palermo,-34.588425545985345,-58.43860183862304,Entire home/apt,43637.0,2,41,2024-12-22,3.54,2,6,41,51.34,256.69,Individual,20.5,-6.298323113564848,144.8866854829028,-0.0938205654709405
1242924789895549730,"Encantador, excelente ubicación!",651345063,Rosana,Palermo,-34.5761047,-58.4200009,Entire home/apt,47260.0,2,23,2025-01-28,7.26,1,339,23,55.6,278.0,Individual,23.0,-6.298323113564848,144.8866854829028,-0.09394791243950912
26948860,Beautiful loft in Palermo (Hollywood),121604239,Federico,Palermo,-34.57775,-58.43069,Entire home/apt,54464.0,2,87,2024-12-30,1.29,1,328,28,64.08,320.38,Individual,28.0,-6.298323113564848,144.8866854829028,-0.09401039109553153
1059681809827204347,Hospedaje en Palermo,459652721,Gabriela,Palermo,-34.594588456294055,-58.42072055058226,Entire home/apt,31507.0,3,13,2024-12-25,1.0,1,268,12,37.07,185.34,Individual,12.0,-6.298323113564848,144.8866854829028,-0.09441593753177158
1052481608085514026,Fabuloso Depto a estrenar,147045108,Jesica,Palermo,-34.59595907782244,-58.42453189194202,Entire home/apt,31507.0,2,13,2024-11-17,0.99,1,249,12,37.07,185.34,Individual,12.0,-6.298323113564848,144.8866854829028,-0.09441593753177158
854469932272412522,Beautiful apartment & terrace surrounded by trees,485184737,Doli & Chelo,Colegiales,-34.5692489,-58.4532497,Entire home/apt,31507.0,2,37,2024-12-14,1.73,1,236,12,37.07,185.34,Individual,12.0,-25.39338022656716,170.99145541453709,-0.09441593753177158
605238834363434514,APARTAMENTO SUPER CONFORTABLE,454340606,Matias,Palermo,-34.5953,-58.41571,Entire home/apt,30152.0,3,90,2024-12-01,3.0,2,52,22,35.47,177.36,Individual,11.0,-6.298323113564848,144.8866854829028,-0.09486475847524274
948679868990492731,Cozy Apartment in Palermo. Strategic zone. Balcony,65517411,Cecilia,Palermo,-34.59689,-58.41691,Entire home/apt,34489.0,2,28,2024-11-17,1.68,1,230,14,40.58,202.88,Individual,14.0,-6.298323113564848,144.8866854829028,-0.09500796407346933
615147562816792004,The best location in Palermo Soho,5743725,Agustina,Palermo,-34.58794,-58.42895,Entire home/apt,38858.0,3,52,2024-12-18,1.68,1,321,17,45.72,228.58,Individual,17.0,-6.298323113564848,144.8866854829028,-0.09529533113253211
1102324951993465642,Palermo Gascon Square !,109150498,Sheila,Palermo,-34.59665125164379,-58.424193835226525,Entire home/apt,30309.0,2,11,2025-01-20,1.1,1,41,11,35.66,178.29,Individual,11.0,-6.298323113564848,144.8866854829028,-0.09577778106053826
1078923761343013838,Departamento en Palermo Soho,558881652,BA Home And Rent,Palermo,-34.582354463209136,-58.4211488056563,Entire home/apt,32651.0,1,63,2025-01-25,5.37,5,76,63,38.41,192.06,Profissional,12.6,-6.298323113564848,144.8866854829028,-0.09597269013627995
1102213460904561195,Estudio moderno y luminoso en Palermo,49736591,Manuel,Palermo,-34.59680840572118,-58.42548192448184,Entire home/apt,41862.0,3,19,2024-12-19,1.72,1,151,19,49.25,246.25,Individual,19.0,-6.298323113564848,144.8866854829028,-0.0959834653147873
9606231,Loft Moderno y luminoso,1969422,Mario,Colegiales,-34.57351,-58.44662,Entire home/apt,34689.0,3,33,2025-01-14,0.32,1,244,14,40.81,204.05,Individual,14.0,-25.39338022656716,170.99145541453709,-0.09611320193987972
829697683817286702,"Charming 1-BR in Las Cañitas, Palermo!",501670103,Marina,Palermo,-34.5708670617781,-58.4327550877542,Entire home/apt,30456.0,4,23,2025-01-14,1.0,1,49,11,35.83,179.15,Individual,11.0,-6.298323113564848,144.8866854829028,-0.09659469600527636
21739830,Bright and cozy Palermo Soho Studio,3160552,Marina,Palermo,-34.58124,-58.42856,Entire home/apt,38406.0,3,180,2024-12-23,2.08,2,236,33,45.18,225.92,Individual,16.5,-6.298323113564848,144.8866854829028,-0.09676914093151417
922531183594986151,La casa de Pampa,59530259,Marian,Palermo,-34.5855281,-58.4205007,Entire home/apt,42009.0,3,49,2024-09-26,2.57,1,148,19,49.42,247.11,Individual,19.0,-6.298323113564848,144.8866854829028,-0.09680038025952542
1013225618379343874,Depto con terraza en Palermo,209503022,Manuel,Palermo,-34.5975753,-58.42247459999999,Entire home/apt,42009.0,3,28,2025-01-03,1.86,1,77,19,49.42,247.11,Individual,19.0,-6.298323113564848,144.8866854829028,-0.09680038025952542
30402407,Luminoso y amplio studio en pleno Palermo,36215286,Juan,Palermo,-34.58267,-58.43446,Entire home/apt,42009.0,7,70,2025-01-16,0.94,1,49,19,49.42,247.11,Individual,19.0,-6.298323113564848,144.8866854829028,-0.09680038025952542
26606257,Cozy studio in Palermo Holywood,12118275,Milena,Palermo,-34.58096,-58.44248,Entire home/apt,29102.0,4,65,2024-12-19,0.82,1,297,10,34.24,171.19,Individual,10.0,-6.298323113564848,144.8866854829028,-0.09709157076902625
1227542754151481906,Exclusivo departamento de diseño. Palermo Holywood,159251417,Yamila,Palermo,-34.57983709573579,-58.433693655252206,Entire home/apt,32704.0,2,25,2025-01-16,5.07,2,348,25,38.48,192.38,Individual,12.5,-6.298323113564848,144.8866854829028,-0.09712281009703742
38122492,Excelencia y Calidez en Palermo,289435697,Patricia,Colegiales,-34.58187,-58.44737,Entire home/apt,39908.0,2,71,2025-01-26,1.12,2,306,35,46.95,234.75,Individual,17.5,-25.39338022656716,170.99145541453709,-0.09713723493278117
1114737562607335651,Apartment in Palermo with dry breakfast included,552706726,Jennifer,Palermo,-34.58151,-58.43313,Entire home/apt,81014.0,2,46,2025-01-18,4.86,1,143,46,95.31,476.55,Individual,46.0,-6.298323113564848,144.8866854829028,-0.09760869244077786
40451368,Palermo Soho Home Apart. en Soler y Borges,50551152,Estela,Palermo,-34.58626174926758,-58.42563247680664,Entire home/apt,34962.0,3,71,2025-01-14,1.14,2,25,28,41.13,205.66,Individual,14.0,-6.298323113564848,144.8866854829028,-0.09765092418879852
960238355608274309,Beautiful Loft in the heart of Palermo SoHo,2716173,Sergio,Palermo,-34.5872932,-58.4219641,Entire home/apt,49360.0,3,41,2025-01-12,2.45,1,156,24,58.07,290.35,Individual,24.0,-6.298323113564848,144.8866854829028,-0.09767977386028592
1026270119493374964,Haus Buenos Aires - Palermo I,48337310,Nelson,Palermo,-34.5788517765382,-58.43596032537842,Entire home/apt,43637.0,3,25,2024-12-28,1.74,1,0,20,51.34,256.69,Individual,20.0,-6.298323113564848,144.8866854829028,-0.09788928156497306
29531845,Departamento  en Palermo Hollywood,139482182,Myriam,Palermo,-34.58166,-58.43415,Entire home/apt,43637.0,2,136,2025-01-28,1.84,1,1,20,51.34,256.69,Individual,20.0,-6.298323113564848,144.8866854829028,-0.09788928156497306
1093530632233221442,Penthouse Unico. Terraza vista a río y ecooqrque,329997855,Mariana,Palermo,-34.57995528522594,-58.41588109731674,Entire home/apt,43637.0,4,20,2025-01-24,1.75,1,5,20,51.34,256.69,Individual,20.0,-6.298323113564848,144.8866854829028,-0.09788928156497306
903590993066154650,"Esmeralda Apt 1BR+Balcony, Palermo Soho",281867980,Angela Maria,Palermo,-34.5828422,-58.4263826,Entire home/apt,36453.0,1,30,2025-01-07,1.59,1,248,15,42.89,214.43,Individual,15.0,-6.298323113564848,144.8866854829028,-0.09797096436978676
25674078,Encantador apartamento en Palermo Soho!,3422183,Vicky,Palermo,-34.58817,-58.42943,Entire home/apt,72465.0,2,102,2025-01-14,3.92,1,46,40,85.25,426.26,Individual,40.0,-6.298323113564848,144.8866854829028,-0.09809114236878402
22303955,Cómodo departamento 3 ambientes tipo  Loft Palermo,10897664,Carolina,Palermo,-34.58635,-58.41405,Entire home/apt,33607.0,3,24,2024-12-09,1.27,1,70,13,39.54,197.69,Individual,13.0,-6.298323113564848,144.8866854829028,-0.09814779895254838
942945517179879661,"Studio apartment in Palermo Hollywood, Fitz Roy",281759316,Martin,Palermo,-34.58106120000001,-58.4329466,Entire home/apt,33607.0,3,30,2024-12-16,1.7,1,280,13,39.54,197.69,Individual,13.0,-6.298323113564848,144.8866854829028,-0.09814779895254838
30975209,Hermoso departamento en Palermo Hollywood,100111344,Betiana,Palermo,-34.57981,-58.43498,Entire home/apt,45159.0,2,188,2025-01-14,2.55,1,61,21,53.13,265.64,Individual,21.0,-6.298323113564848,144.8866854829028,-0.09835348320679743
1010177586075879334,Hermoso duplex Palermo Hollywood con piscina,89915914,Sofia,Palermo,-34.5848803,-58.4417152,Entire home/apt,35109.0,2,20,2024-09-23,1.37,1,287,14,41.3,206.52,Individual,14.0,-6.298323113564848,144.8866854829028,-0.09846783913353661
670883718466371020,La Calidez de una Casa en medio de Palermo Soho,246010398,Mariel,Palermo,-34.5904203,-58.43263609999999,Entire home/apt,43059.0,1,95,2025-01-04,3.14,2,268,39,50.66,253.29,Individual,19.5,-6.298323113564848,144.8866854829028,-0.09869033788005313
27257100,Departamento Estudio en Puerto Madero cerca U.C.A.,176397016,Mariana Andrea,Puerto Madero,-34.61458,-58.36328,Entire home/apt,68264.0,1,137,2025-01-15,1.75,1,83,37,80.31,401.55,Individual,37.0,49.42092904885493,223.15875845114505,-0.09876485171529545
1081106074997129477,Departamento  nuevo y moderno en palermo,227816718,Sergio,Palermo,-34.59044130000001,-58.4166791,Entire home/apt,29406.0,3,20,2025-01-15,1.7,2,194,20,34.6,172.98,Individual,10.0,-6.298323113564848,144.8866854829028,-0.09882150829905989
1707508,Lovely Loft in front of Plaza Armenia Palermo Soho,6661567,Claudia,Palermo,-34.58828,-58.42508,Entire home/apt,29406.0,2,242,2025-01-11,1.77,2,121,20,34.6,172.98,Individual,10.0,-6.298323113564848,144.8866854829028,-0.09882150829905989
1100899229074423950,Departamento 2 ambientes minimalista y luminoso,171670659,Luciana,Palermo,-34.58715,-58.42801,Entire home/apt,35182.0,4,28,2025-01-14,2.75,2,129,28,41.39,206.95,Individual,14.0,-6.298323113564848,144.8866854829028,-0.09890032351604504
49008017,The best option in Palermo! Close to everything!,93476705,Juan Manuel,Palermo,-34.592,-58.41629,Entire home/apt,32861.0,4,123,2025-01-28,2.7,3,328,37,38.66,193.3,Profissional,12.333333333333334,-6.298323113564848,144.8866854829028,-0.0993440175600651
13280084,Studio Apartment in Palermo´s Best Area,52336905,Diego,Palermo,-34.57949,-58.43706,Entire home/apt,38858.0,2,291,2025-01-17,2.77,2,332,33,45.72,228.58,Individual,16.5,-6.298323113564848,144.8866854829028,-0.09936404722656464
829037139773585651,Palermo! Excelente zona. Diseño y confort. Nuevo.,28170366,Lionel,Palermo,-34.576317,-58.4218616,Entire home/apt,36758.0,4,37,2024-12-27,1.61,1,336,15,43.24,216.22,Individual,15.0,-6.298323113564848,144.8866854829028,-0.09965284807954171
832009973367759347,Departamento Palermo Hollywood monoambiente,433370267,Noelia,Palermo,-34.5815,-58.4298,Entire home/apt,36758.0,2,16,2024-09-02,1.3,1,86,15,43.24,216.22,Individual,15.0,-6.298323113564848,144.8866854829028,-0.09965284807954171
863871584146896403,Cozy Studio in Palermo Soho: Chic location,12911559,Delfina,Palermo,-34.5905601,-58.42522260000001,Entire home/apt,36758.0,5,28,2024-12-16,1.31,1,168,15,43.24,216.22,Individual,15.0,-6.298323113564848,144.8866854829028,-0.09965284807954171
54160162,Palermo Hermoso depto todo luz y sol,433709224,Delfina,Palermo,-34.58472,-58.41405,Entire home/apt,34657.0,4,60,2025-01-05,1.73,2,54,27,40.77,203.86,Individual,13.5,-6.298323113564848,144.8866854829028,-0.09998970275279746
